state,state_abb,fips,year,year_frac,law_class,law_class_subtype,handguns_or_long_guns,age_for_minimum_age_laws,law_id
Alabama,AL,01,2023,0.999,Prohibited possessor,Dvro,handgun and long gun,#N/A,AL1023
Alabama,AL,01,2015,0.332,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2016,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2017,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2018,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2019,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2020,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2021,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2022,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2023,0.999,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AL1024
Alabama,AL,01,2015,0.332,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2016,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2017,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2018,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2019,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2020,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2021,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2022,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2023,0.999,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AL1025
Alabama,AL,01,2015,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2016,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2017,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2018,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2019,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2020,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2021,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2022,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2023,0,Background checks,Sales from dealer : federal,handgun,#N/A,AL1031
Alabama,AL,01,2015,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2016,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2017,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2018,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2019,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2020,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2021,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2022,1,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2023,0.999,Background checks,Sales from dealer : federal,handgun and long gun,#N/A,AL1032
Alabama,AL,01,2015,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2016,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2017,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2018,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2019,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2020,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2021,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2022,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2023,0,Castle doctrine,N/A,handgun and long gun,#N/A,AL1037
Alabama,AL,01,2015,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2016,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2017,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2018,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2019,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2020,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2021,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2022,1,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alabama,AL,01,2023,0.999,Local laws preempted by state,Comprehensive - punitive,handgun and long gun,#N/A,AL1042
Alaska,AK,02,2015,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2016,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2017,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2018,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2019,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2020,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2021,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2022,1,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alaska,AK,02,2023,0.999,Carrying a concealed weapon (ccw),Shall issue (permit not required),handgun,#N/A,AK1004
Alabama,AL,01,2015,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2016,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2017,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2018,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2019,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2020,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2021,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2022,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2023,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,AL1044
Alabama,AL,01,2015,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2016,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2017,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2018,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2019,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2020,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2021,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2022,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2023,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,AL1045
Alabama,AL,01,2015,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2016,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2017,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2018,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2019,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2020,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2021,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2022,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2023,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,AL1046
Alabama,AL,01,2015,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2016,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2017,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2018,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2019,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2020,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2021,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2022,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2023,0.999,Minimum age,Minimum age purchase - federal,long gun,#N/A,AL1047
Alabama,AL,01,2015,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2016,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2017,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2018,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2019,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2020,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2021,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2022,1,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2023,0.999,Minimum age,Minimum age purchase - federal,handgun,18,AL1048
Alabama,AL,01,2015,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2016,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2017,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2018,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2019,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2020,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2021,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2022,1,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2023,0.999,Minimum age,Minimum age possession - federal,handgun,18,AL1049
Alabama,AL,01,2015,0.326,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2016,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2017,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2018,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2019,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2020,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2021,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2022,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2023,0.999,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,AL1050
Alabama,AL,01,2015,0.674,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2016,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2017,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2018,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2019,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2020,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2021,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2022,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Alabama,AL,01,2023,0,Prohibited possessor,Violent misdemeanor,handgun,#N/A,AL1051
Arizona,AZ,04,2015,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2016,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2017,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2018,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2019,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2020,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2021,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2022,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2023,0,Carrying a concealed weapon (ccw),Prohibited,handgun,#N/A,AZ1005
Arizona,AZ,04,2015,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2016,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2017,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2018,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2019,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2020,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2021,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2022,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arizona,AZ,04,2023,0,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,AZ1006
Arkansas,AR,05,2015,1,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2016,1,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2017,1,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2018,1,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2019,1,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2020,1,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2021,0.572,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2022,0,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2023,0,Castle doctrine,N/A,handgun and long gun,#N/A,AR1004
Arkansas,AR,05,2015,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2016,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2017,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2018,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2019,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2020,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2021,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2022,1,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2023,0.999,Minimum age,Youth possession,handgun,18,AR1007
Arkansas,AR,05,2015,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2016,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2017,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2018,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2019,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2020,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2021,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2022,1,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2023,0.999,Minimum age,Purchase and sale,long gun,18,AR1010
Arkansas,AR,05,2015,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2016,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2017,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2018,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2019,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2020,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2021,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2022,1,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2023,0.999,Minimum age,Purchase and sale,handgun,18,AR1014
Arkansas,AR,05,2015,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2016,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2017,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2018,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2019,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2020,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2021,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2022,1,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2023,0.999,Prohibited possessor,Mental health : adjudicated as mentally incompetent//incapacitated/disabled,handgun and long gun,#N/A,AR1020
Arkansas,AR,05,2015,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AR1021
Arkansas,AR,05,2016,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AR1021
Arkansas,AR,05,2017,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AR1021
Arkansas,AR,05,2018,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AR1021
Arkansas,AR,05,2019,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AR1021
Arkansas,AR,05,2020,1,Prohibited possessor,Mental health : committed to mh facility,handgun and long gun,#N/A,AR1021
